time,temperature_2m,relative_humidity_2m,precipitation,rain,showers,surface_pressure,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m
2025-01-07 09:00:00,-8.204,66.70214,0.0,0.0,0.0,1004.34894,63.0,,16.981165,43.92
2025-01-07 10:00:00,-7.554,66.58357,0.0,0.0,0.0,1004.75745,65.0,,15.589497,37.44
2025-01-07 11:00:00,-7.304,65.57555,0.0,0.0,0.0,1005.25946,61.0,,15.210799,34.2
2025-01-07 12:00:00,-6.804,64.386086,0.0,0.0,0.0,1005.9642,99.0,,16.596157,37.44
2025-01-07 13:00:00,-6.104,65.07414,0.0,0.0,0.0,1005.776,12.0,,17.816362,39.6
2025-01-07 14:00:00,-5.554,63.15839,0.0,0.0,0.0,1005.9834,94.0,,19.401628,44.28
2025-01-07 15:00:00,-5.104,62.26993,0.0,0.0,0.0,1006.38873,99.0,,22.786179,65.159996
2025-01-07 16:00:00,-4.1540003,60.08009,0.0,0.0,0.0,1005.8056,100.0,,20.41949,64.079994
2025-01-07 17:00:00,-3.454,57.696045,0.0,0.0,0.0,1005.41797,83.0,,29.854506,68.76
2025-01-07 18:00:00,-3.354,60.76433,0.0,0.0,0.0,1006.1167,92.0,,29.662882,68.4
2025-01-07 19:00:00,-3.104,62.03422,0.0,0.0,0.0,1006.7177,87.0,,28.044207,66.24
2025-01-07 20:00:00,-3.0540001,60.84107,0.0,0.0,0.0,1007.4159,100.0,,21.20412,73.439995
2025-01-07 21:00:00,-3.204,60.088924,0.0,0.0,0.0,1008.6089,100.0,,21.167418,65.520004
2025-01-07 22:00:00,-3.604,61.908848,0.0,0.0,0.0,1009.6983,61.0,,20.718773,49.68
2025-01-07 23:00:00,-3.604,62.644268,0.0,0.0,0.0,1010.2959,100.0,,22.724241,51.839996
2025-01-08 00:00:00,-3.704,62.866444,0.0,0.0,0.0,1010.59314,86.0,,23.06881,54.719997
2025-01-08 01:00:00,-3.154,54.439007,0.0,0.0,0.0,1010.5018,66.0,,18.455048,48.6
2025-01-08 02:00:00,-3.604,55.85049,0.0,0.0,0.0,1010.6943,100.0,,18.392618,40.68
2025-01-08 03:00:00,-3.8040001,56.692074,0.0,0.0,0.0,1011.08954,93.0,,15.716793,39.96
2025-01-08 04:00:00,-3.904,55.990646,0.0,0.0,0.0,1011.2872,90.0,,14.7742605,36.0
2025-01-08 05:00:00,-4.104,55.267986,0.0,0.0,0.0,1011.1847,64.0,,16.997377,37.44
2025-01-08 06:00:00,-4.104,55.047092,0.0,0.0,0.0,1011.1847,57.0,,20.196127,45.0
2025-01-08 07:00:00,-4.204,55.461845,0.0,0.0,0.0,1011.1831,46.0,,19.92235,46.079998
2025-01-08 08:00:00,-4.4040003,55.40616,0.0,0.0,0.0,1011.3791,84.0,,20.196127,46.8
2025-01-08 09:00:00,-4.504,55.601067,0.0,0.0,0.0,1011.1783,100.0,,18.57143,45.0
2025-01-08 10:00:00,-4.4040003,56.754482,0.0,0.0,0.0,1011.08026,100.0,,16.521803,41.039997
2025-01-08 11:00:00,-4.554,56.486534,0.0,0.0,0.0,1011.0781,100.0,,17.468348,38.519997
2025-01-08 12:00:00,-4.9040003,57.534214,0.0,0.0,0.0,1011.2719,84.0,,15.779543,38.88
2025-01-08 13:00:00,-4.1540003,49.961742,0.0,0.0,0.0,1011.4825,14.0,,17.326813,38.88
2025-01-08 14:00:00,-3.5540001,44.57798,0.0,0.0,0.0,1011.4917,43.0,,18.52951,46.8
2025-01-08 15:00:00,-3.0540001,44.550186,0.0,0.0,0.0,1011.2005,61.0,,19.66948,53.28
2025-01-08 16:00:00,-2.8040001,44.266304,0.0,0.0,0.0,1010.50714,98.0,,23.358423,56.16
2025-01-08 17:00:00,-2.654,43.24646,0.0,0.0,0.0,1009.3142,82.0,,23.910208,56.519997
2025-01-08 18:00:00,-2.5540001,40.546295,0.0,0.0,0.0,1008.3198,90.0,,25.357012,56.519997
2025-01-08 19:00:00,-2.704,39.031673,0.0,0.0,0.0,1007.72003,64.0,,24.48,59.399998
2025-01-08 20:00:00,-3.2540002,39.505592,0.0,0.0,0.0,1007.21356,26.0,,24.152887,58.679996
2025-01-08 21:00:00,-4.354,42.89565,0.0,0.0,0.0,1007.396,10.0,,22.16998,54.719997
2025-01-08 22:00:00,-5.554,46.38971,0.0,0.0,0.0,1007.5769,31.0,,19.826164,49.32
2025-01-08 23:00:00,-6.254,48.527992,0.0,0.0,0.0,1007.6657,49.0,,19.643105,46.079998
2025-01-09 00:00:00,-6.704,49.60957,0.0,0.0,0.0,1007.65875,37.0,,19.33639,43.92
2025-01-09 01:00:00,-5.6540003,46.936836,0.0,0.0,0.0,1006.7785,42.0,,20.128637,45.36
2025-01-09 02:00:00,-5.954,49.83398,0.0,0.0,0.0,1006.5749,43.0,,18.054815,46.079998
2025-01-09 03:00:00,-6.304,52.890816,0.0,0.0,0.0,1006.07166,29.0,,17.637245,42.12
2025-01-09 04:00:00,-6.604,55.012245,0.0,0.0,0.0,1005.6685,53.0,,18.59845,43.199997
2025-01-09 05:00:00,-6.854,55.393375,0.0,0.0,0.0,1005.16675,57.0,,18.741621,45.0
2025-01-09 06:00:00,-6.804,54.95567,0.0,0.0,0.0,1004.7691,57.0,,19.73854,44.28
2025-01-09 07:00:00,-6.4040003,54.176296,0.0,0.0,0.0,1004.4765,100.0,,22.081385,47.88
2025-01-09 08:00:00,-6.204,55.575947,0.0,0.0,0.0,1003.8822,94.0,,19.046858,49.68
2025-01-09 09:00:00,-6.004,55.406292,0.0,0.0,0.0,1003.4867,84.0,,19.692526,44.28
2025-01-09 10:00:00,-5.9040003,53.44072,0.0,0.0,0.0,1003.18945,64.0,,20.511312,49.68
2025-01-09 11:00:00,-5.954,52.56089,0.0,0.0,0.0,1003.2884,35.0,,20.634155,50.76
2025-01-09 12:00:00,-6.104,53.383213,0.0,0.0,0.0,1003.6846,53.0,,21.457026,49.32
2025-01-09 13:00:00,-4.954,53.064575,0.0,0.0,0.0,1003.4031,21.0,,23.365358,52.56
2025-01-09 14:00:00,-4.254,49.12852,0.0,0.0,0.0,1003.51337,7.0,,21.103033,56.16
2025-01-09 15:00:00,-3.8040001,43.778603,0.0,0.0,0.0,1003.8191,69.0,,24.613312,57.239998
2025-01-09 16:00:00,-2.954,40.587456,0.0,0.0,0.0,1003.832,69.0,,24.037918,56.88
2025-01-09 17:00:00,-2.2540002,40.14543,0.0,0.0,0.0,1003.5435,37.0,,24.962955,59.76
2025-01-09 18:00:00,-1.754,41.63113,0.0,0.0,0.0,1003.55115,98.0,,26.993998,62.279995
2025-01-09 19:00:00,-1.604,44.098778,0.0,0.0,0.0,1003.7525,74.0,,26.219519,63.0
2025-01-09 20:00:00,-2.5540001,48.454018,0.0,0.0,0.0,1004.6347,89.0,,29.029709,63.72
2025-01-09 21:00:00,-2.954,52.36803,0.0,0.0,0.0,1005.2263,51.0,,24.318659,67.32
2025-01-09 22:00:00,-3.904,58.964314,0.0,0.0,0.0,1005.909,74.0,,26.669779,59.76
2025-01-09 23:00:00,-3.604,59.043518,0.0,0.0,0.0,1006.4117,91.0,,24.850431,61.920002
2025-01-10 00:00:00,-3.7540002,61.62754,0.0,0.0,0.0,1007.2059,74.0,,28.337852,61.56
2025-01-10 01:00:00,-2.5540001,59.31919,0.0,0.0,0.0,1006.9254,28.0,,23.192076,54.0
2025-01-10 02:00:00,-2.354,60.07277,0.0,0.0,0.0,1007.4263,30.0,,23.796108,52.56
2025-01-10 03:00:00,-2.2540002,60.57,0.0,0.0,0.0,1007.82623,17.0,,23.113008,52.56
2025-01-10 04:00:00,-2.5540001,60.73043,0.0,0.0,0.0,1008.22015,18.0,,22.517992,51.48
2025-01-10 05:00:00,-2.854,60.892113,0.0,0.0,0.0,1008.5143,30.0,,22.335236,50.039997
2025-01-10 06:00:00,-3.104,61.067795,0.0,0.0,0.0,1008.70966,25.0,,22.517992,50.039997
2025-01-10 07:00:00,-3.5040002,62.669044,0.0,0.0,0.0,1009.00244,6.0,,22.537409,50.76
2025-01-10 08:00:00,-3.5540001,63.151142,0.0,0.0,0.0,1009.5994,26.0,,21.301687,49.68
2025-01-10 09:00:00,-3.704,63.362995,0.0,0.0,0.0,1009.2984,16.0,,20.343184,47.519997
2025-01-10 10:00:00,-3.8040001,63.588226,0.0,0.0,0.0,1009.8944,3.0,,18.679283,44.639996
2025-01-10 11:00:00,-3.7540002,62.607048,0.0,0.0,0.0,1010.7914,9.0,,17.373497,41.039997
2025-01-10 12:00:00,-3.954,62.80462,0.0,0.0,0.0,1011.38617,11.0,,16.925743,38.16
2025-01-10 13:00:00,-2.854,61.13135,0.0,0.0,0.0,1011.1038,60.0,,17.630814,38.16
2025-01-10 14:00:00,-1.554,54.029625,0.0,0.0,0.0,1011.3227,14.0,,15.053425,39.6
2025-01-10 15:00:00,-0.554,48.660576,0.0,0.0,0.0,1011.238,72.0,,14.450535,36.36
2025-01-10 16:00:00,1.046,42.82952,0.0,0.0,0.0,1010.76373,41.0,,13.004922,34.56
2025-01-10 17:00:00,2.296,40.421577,0.0,0.0,0.0,1009.4869,51.0,,13.004922,32.399998
2025-01-10 18:00:00,2.9959998,40.95474,0.0,0.0,0.0,1008.50104,58.0,,12.346741,33.48
2025-01-10 19:00:00,3.1959999,40.696564,0.0,0.0,0.0,1008.1057,97.0,,11.384198,30.599998
2025-01-10 20:00:00,2.9459999,41.747284,0.0,0.0,0.0,1008.20154,100.0,,10.730778,27.72
2025-01-10 21:00:00,1.896,47.686703,0.0,0.0,0.0,1008.286,100.0,,7.4867883,24.48
2025-01-10 22:00:00,0.49600002,53.970142,0.0,0.0,0.0,1007.9666,98.0,,6.1569467,15.84
2025-01-10 23:00:00,-0.354,56.298695,0.0,0.0,0.0,1007.55585,100.0,,6.015878,14.759999
2025-01-11 00:00:00,-0.90400004,55.49663,0.0,0.0,0.0,1008.0456,100.0,,8.2584505,16.919998
2025-01-11 01:00:00,-0.0040000007,58.161514,0.0,0.0,0.0,1006.0669,100.0,,7.186487,14.759999
2025-01-11 02:00:00,-0.454,61.02697,0.0,0.0,0.0,1005.76154,100.0,,5.506941,15.119999
2025-01-11 03:00:00,-0.504,64.62752,0.0,0.0,0.0,1004.66534,100.0,,3.494968,11.159999
2025-01-11 04:00:00,-0.804,71.82523,0.0,0.0,0.0,1003.6646,95.0,,2.4482648,6.8399997
2025-01-11 05:00:00,-0.954,66.27553,0.0,0.0,0.0,1003.36365,100.0,,3.4576871,6.8399997
2025-01-11 06:00:00,-0.954,64.76936,0.0,0.0,0.0,1003.26404,100.0,,4.2481523,9.0
2025-01-11 07:00:00,-1.354,68.76917,0.6,0.0,0.0,1001.9635,100.0,,1.4512063,11.5199995
2025-01-11 08:00:00,-1.604,65.367615,0.1,0.0,0.0,1001.2625,100.0,,5.896202,12.959999
2025-01-11 09:00:00,-1.954,69.43496,0.2,0.0,0.0,1000.36084,100.0,,7.256032,15.84
2025-01-11 10:00:00,-2.7540002,82.908966,0.7,0.0,0.0,999.05414,100.0,,3.0547013,15.119999
2025-01-11 11:00:00,-2.954,85.75664,0.3,0.0,0.0,998.05536,100.0,,1.8532133,7.5599995
2025-01-11 12:00:00,-3.0040002,86.40187,0.1,0.0,0.0,997.5564,100.0,,2.1674871,7.2
2025-01-11 13:00:00,-2.654,82.92197,0.0,0.0,0.0,996.5658,100.0,,3.2846913,7.92
2025-01-11 14:00:00,-2.204,82.046326,0.0,0.0,0.0,996.0744,98.0,,4.2671766,10.799999
2025-01-11 15:00:00,-1.304,78.842514,0.0,0.0,0.0,996.08777,96.0,,6.638072,15.84
2025-01-11 16:00:00,-0.504,76.34891,0.0,0.0,0.0,995.50214,100.0,,9.252069,22.68
2025-01-11 17:00:00,-0.054,74.44855,0.0,0.0,0.0,994.51263,100.0,,11.545284,27.359999
2025-01-11 18:00:00,0.046000004,70.11956,0.0,0.0,0.0,994.1155,99.0,,12.456468,28.8
2025-01-11 19:00:00,0.296,68.86153,0.0,0.0,0.0,994.418,100.0,,15.338071,34.92
2025-01-11 20:00:00,0.346,69.393295,0.0,0.0,0.0,995.2155,100.0,,13.1412325,39.239998
2025-01-11 21:00:00,0.146,69.87633,0.0,0.0,0.0,996.5075,100.0,,12.37819,30.239998
2025-01-11 22:00:00,-0.504,67.65377,0.0,0.0,0.0,998.19135,88.0,,16.16897,35.64
2025-01-11 23:00:00,-1.254,67.487885,0.0,0.0,0.0,999.6741,19.0,,15.561413,35.64
2025-01-12 00:00:00,-2.104,68.34358,0.0,0.0,0.0,1001.15546,8.0,,15.489414,34.56
2025-01-12 01:00:00,-1.554,63.147995,0.0,0.0,0.0,1002.2592,14.0,,17.063011,37.079998
2025-01-12 02:00:00,-1.754,63.83605,0.0,0.0,0.0,1003.1528,5.0,,17.339897,37.8
2025-01-12 03:00:00,-1.804,65.32098,0.0,0.0,0.0,1003.849,9.0,,16.704155,37.44
2025-01-12 04:00:00,-1.604,67.92949,0.0,0.0,0.0,1004.64886,32.0,,14.941083,36.0
2025-01-12 05:00:00,-1.6539999,70.84018,0.0,0.0,0.0,1005.5443,24.0,,14.33347,32.039997
2025-01-12 06:00:00,-1.304,70.91155,0.0,0.0,0.0,1006.1473,100.0,,13.479583,30.960001
2025-01-12 07:00:00,-1.004,70.16774,0.0,0.0,0.0,1006.84894,54.0,,12.330985,28.8
2025-01-12 08:00:00,-0.90400004,70.18848,0.0,0.0,0.0,1007.34845,54.0,,11.634741,26.28
2025-01-12 09:00:00,-1.1539999,71.48362,0.0,0.0,0.0,1008.34076,50.0,,10.337078,24.84
2025-01-12 10:00:00,-1.354,71.71599,0.0,0.0,0.0,1009.4334,43.0,,10.587918,22.319998
2025-01-12 11:00:00,-1.554,71.67612,0.0,0.0,0.0,1009.6295,29.0,,10.152064,22.319998
2025-01-12 12:00:00,-2.004,73.24654,0.0,0.0,0.0,1010.32,2.0,,7.029225,21.24
2025-01-12 13:00:00,-1.204,70.662445,0.0,0.0,0.0,1010.83,2.0,,7.1684303,12.959999
2025-01-12 14:00:00,0.696,60.849823,0.0,0.0,0.0,1011.655,4.0,,10.83893,22.68
2025-01-12 15:00:00,2.046,56.297073,0.0,0.0,0.0,1012.47156,1.0,,7.4520864,24.84
2025-01-12 16:00:00,2.9959998,55.074604,0.0,0.0,0.0,1012.78406,2.0,,9.179999,23.759998
2025-01-12 17:00:00,4.046,51.340843,0.0,0.0,0.0,1012.30115,83.0,,12.172312,29.519999
2025-01-12 18:00:00,4.546,51.095196,0.0,0.0,0.0,1012.0097,81.0,,10.656547,29.519999
2025-01-12 19:00:00,4.746,51.34453,0.0,0.0,0.0,1011.81335,90.0,,10.1902895,26.28
2025-01-12 20:00:00,4.446,53.226254,0.0,0.0,0.0,1012.0081,3.0,,9.1958685,24.48
2025-01-12 21:00:00,3.4959998,61.775524,0.0,0.0,0.0,1012.3929,7.0,,5.5567255,20.16
2025-01-12 22:00:00,1.196,67.77088,0.0,0.0,0.0,1012.6584,1.0,,2.9522195,10.799999
2025-01-12 23:00:00,0.446,68.118774,0.0,0.0,0.0,1013.34454,6.0,,3.096837,4.32
2025-01-13 00:00:00,-0.30400002,70.84607,0.0,0.0,0.0,1013.9309,1.0,,2.6999998,4.32
2025-01-13 01:00:00,-0.65400004,74.90106,0.0,0.0,0.0,1013.4276,84.0,,4.3536186,8.64
2025-01-13 02:00:00,-1.104,76.823006,0.0,0.0,0.0,1013.6201,31.0,,2.8174455,7.5599995
2025-01-13 03:00:00,-1.454,80.01532,0.0,0.0,0.0,1013.8143,100.0,,3.143565,6.4799995
2025-01-13 04:00:00,-0.354,77.52736,0.0,0.0,0.0,1013.9303,100.0,,3.710795,7.92
2025-01-13 05:00:00,-0.054,75.00878,0.0,0.0,0.0,1013.636,100.0,,5.22,10.440001
2025-01-13 06:00:00,0.046000004,73.083244,0.0,0.0,0.0,1013.2389,69.0,,6.156947,12.24
2025-01-13 07:00:00,-0.804,75.15681,0.0,0.0,0.0,1012.9273,77.0,,5.0975285,12.24
2025-01-13 08:00:00,-1.104,75.38738,0.0,0.0,0.0,1012.9229,87.0,,5.4744864,11.5199995
2025-01-13 09:00:00,-1.304,75.6374,0.0,0.0,0.0,1012.5216,37.0,,5.7402787,12.24
2025-01-13 10:00:00,-1.6539999,75.86278,0.0,0.0,0.0,1012.2174,19.0,,6.59154,12.959999
2025-01-13 11:00:00,-1.704,75.28058,0.0,0.0,0.0,1012.1172,2.0,,7.1321807,14.759999
2025-01-13 12:00:00,-1.954,75.23587,0.0,0.0,0.0,1012.21295,0.0,,7.029225,14.759999
2025-01-13 13:00:00,-1.1539999,70.94208,0.0,0.0,0.0,1011.9263,3.0,,8.714677,16.919998
2025-01-13 14:00:00,0.19600001,66.53619,0.0,0.0,0.0,1012.14545,29.0,,7.2649574,18.72
2025-01-13 15:00:00,1.496,61.98127,0.0,0.0,0.0,1011.76636,98.0,,7.3997297,20.519999
2025-01-13 16:00:00,2.2459998,60.777924,0.0,0.0,0.0,1011.17957,91.0,,7.3094187,20.16
2025-01-13 17:00:00,3.4459999,58.837082,0.0,0.0,0.0,1009.6033,1.0,,8.027677,21.599998
2025-01-13 18:00:00,5.0959997,55.640545,0.0,0.0,0.0,1008.1329,5.0,,10.261579,26.28
2025-01-13 19:00:00,6.496,48.656895,0.0,0.0,0.0,1007.45526,30.0,,14.512064,31.68
2025-01-13 20:00:00,6.046,48.89266,0.0,0.0,0.0,1007.5485,32.0,,18.289274,42.12
2025-01-13 21:00:00,4.8459997,50.036453,0.0,0.0,0.0,1008.12915,76.0,,17.176563,41.399998
2025-01-13 22:00:00,3.296,50.547512,0.0,0.0,0.0,1009.0035,1.0,,15.158522,39.6
2025-01-13 23:00:00,2.046,53.98478,0.0,0.0,0.0,1009.2842,0.0,,10.837435,33.48
2025-01-14 00:00:00,1.0960001,54.136658,0.0,0.0,0.0,1009.7683,0.0,,11.837651,24.84
2025-01-14 01:00:00,,,,,,,,,,
2025-01-14 02:00:00,,,,,,,,,,
2025-01-14 03:00:00,,,,,,,,,,
2025-01-14 04:00:00,,,,,,,,,,
2025-01-14 05:00:00,,,,,,,,,,
2025-01-14 06:00:00,,,,,,,,,,
2025-01-14 07:00:00,,,,,,,,,,
2025-01-14 08:00:00,,,,,,,,,,
2025-01-14 09:00:00,,,,,,,,,,
2025-01-14 10:00:00,,,,,,,,,,
2025-01-14 11:00:00,,,,,,,,,,
2025-01-14 12:00:00,,,,,,,,,,
2025-01-14 13:00:00,,,,,,,,,,
2025-01-14 14:00:00,,,,,,,,,,
2025-01-14 15:00:00,,,,,,,,,,
2025-01-14 16:00:00,,,,,,,,,,
2025-01-14 17:00:00,,,,,,,,,,
2025-01-14 18:00:00,,,,,,,,,,
2025-01-14 19:00:00,,,,,,,,,,
2025-01-14 20:00:00,,,,,,,,,,
2025-01-14 21:00:00,,,,,,,,,,
2025-01-14 22:00:00,,,,,,,,,,
2025-01-14 23:00:00,,,,,,,,,,
2025-01-15 00:00:00,,,,,,,,,,
2025-01-15 01:00:00,,,,,,,,,,
2025-01-15 02:00:00,,,,,,,,,,
2025-01-15 03:00:00,,,,,,,,,,
2025-01-15 04:00:00,,,,,,,,,,
2025-01-15 05:00:00,,,,,,,,,,
2025-01-15 06:00:00,,,,,,,,,,
2025-01-15 07:00:00,,,,,,,,,,
2025-01-15 08:00:00,,,,,,,,,,
2025-01-15 09:00:00,,,,,,,,,,
2025-01-15 10:00:00,,,,,,,,,,
2025-01-15 11:00:00,,,,,,,,,,
2025-01-15 12:00:00,,,,,,,,,,
2025-01-15 13:00:00,,,,,,,,,,
2025-01-15 14:00:00,,,,,,,,,,
2025-01-15 15:00:00,,,,,,,,,,
2025-01-15 16:00:00,,,,,,,,,,
2025-01-15 17:00:00,,,,,,,,,,
2025-01-15 18:00:00,,,,,,,,,,
2025-01-15 19:00:00,,,,,,,,,,
2025-01-15 20:00:00,,,,,,,,,,
2025-01-15 21:00:00,,,,,,,,,,
2025-01-15 22:00:00,,,,,,,,,,
2025-01-15 23:00:00,,,,,,,,,,
