time,temperature_2m,relative_humidity_2m,precipitation,rain,showers,surface_pressure,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m
2024-07-21 04:00:00,23.846,66.987724,0.0,0.0,0.0,1013.4639,100.0,,10.44,18.72
2024-07-21 05:00:00,23.246,72.35887,0.0,0.0,0.0,1013.1577,100.0,,9.504272,16.56
2024-07-21 06:00:00,22.496,78.62627,0.0,0.0,0.0,1013.1482,12.0,,7.653705,15.119999
2024-07-21 07:00:00,21.146,86.72738,0.0,0.0,0.0,1012.8321,22.0,,5.1544156,11.879999
2024-07-21 08:00:00,20.596,88.31998,0.0,0.0,0.0,1012.52625,10.0,,5.6233797,8.64
2024-07-21 09:00:00,19.646,91.92132,0.0,0.0,0.0,1012.51385,2.0,,7.2,8.64
2024-07-21 10:00:00,20.046,89.95192,0.0,0.0,0.0,1012.4193,8.0,,3.0547013,8.64
2024-07-21 11:00:00,21.396,84.347,0.0,0.0,0.0,1012.6361,1.0,,4.198285,9.0
2024-07-21 12:00:00,23.546,74.48136,0.0,0.0,0.0,1012.9619,7.0,,4.6102495,12.24
2024-07-21 13:00:00,25.946,68.8926,0.0,0.0,0.0,1013.09174,3.0,,6.638072,16.919998
2024-07-21 14:00:00,27.396,61.70246,0.0,0.0,0.0,1013.00995,5.0,,7.69592,20.880001
2024-07-21 15:00:00,28.796,53.931225,0.0,0.0,0.0,1012.82776,9.0,,9.178235,21.599998
2024-07-21 16:00:00,29.796,47.3537,0.1,0.1,0.0,1012.7402,37.0,,10.829959,24.48
2024-07-21 17:00:00,30.546,40.843006,0.0,0.0,0.0,1012.35046,20.0,,6.5693827,24.119999
2024-07-21 18:00:00,31.346,38.64762,0.0,0.0,0.0,1012.06104,28.0,,4.8433046,18.72
2024-07-21 19:00:00,30.996,37.693096,0.0,0.0,0.0,1011.85767,9.0,,2.5455842,17.28
2024-07-21 20:00:00,30.796,40.13475,0.0,0.0,0.0,1011.4569,12.0,,10.144082,21.96
2024-07-21 21:00:00,29.896,49.982433,0.0,0.0,0.0,1011.0476,15.0,,16.965895,31.319998
2024-07-21 22:00:00,28.696,53.7376,0.0,0.0,0.0,1011.03296,37.0,,21.611998,37.079998
2024-07-21 23:00:00,28.546,54.037895,0.0,0.0,0.0,1011.4296,48.0,,17.518356,37.8
2024-07-22 00:00:00,27.296,61.87232,0.0,0.0,0.0,1012.21155,88.0,,10.661107,29.16
2024-07-22 01:00:00,25.496,69.666435,0.0,0.0,0.0,1013.48456,94.0,,14.345898,22.68
2024-07-22 02:00:00,24.796,71.067955,0.0,0.0,0.0,1013.9742,100.0,,11.298495,23.039999
2024-07-22 03:00:00,24.146,75.046074,0.0,0.0,0.0,1014.0654,100.0,,9.021574,17.64
2024-07-22 04:00:00,23.946,75.71699,0.0,0.0,0.0,1014.2622,100.0,,10.97262,17.28
2024-07-22 05:00:00,23.646,76.37967,0.0,0.0,0.0,1014.65704,86.0,,11.457958,18.72
2024-07-22 06:00:00,23.046,79.9395,0.0,0.0,0.0,1014.64966,100.0,,10.009036,18.72
2024-07-22 07:00:00,22.446,82.90146,0.0,0.0,0.0,1014.343,100.0,,7.4128532,16.199999
2024-07-22 08:00:00,21.496,89.22222,0.0,0.0,0.0,1013.7332,100.0,,6.130579,11.5199995
2024-07-22 09:00:00,21.046,93.151505,0.0,0.0,0.0,1013.82715,100.0,,6.28713,8.64
2024-07-22 10:00:00,21.046,94.02078,0.0,0.0,0.0,1014.2257,100.0,,4.829907,8.28
2024-07-22 11:00:00,22.346,86.83933,0.0,0.0,0.0,1014.44147,100.0,,5.6920996,10.440001
2024-07-22 12:00:00,23.796,80.28857,0.0,0.0,0.0,1014.7584,100.0,,6.6087217,14.04
2024-07-22 13:00:00,25.346,75.705025,0.0,0.0,0.0,1014.9771,100.0,,12.24,22.68
2024-07-22 14:00:00,26.446,71.808235,0.0,0.0,0.0,1014.8912,100.0,,5.692099,24.84
2024-07-22 15:00:00,28.346,63.460083,0.0,0.0,0.0,1014.7152,100.0,,5.6920996,18.359999
2024-07-22 16:00:00,26.546,71.16698,1.3,1.3,0.0,1014.7928,100.0,,17.462782,32.760002
2024-07-22 17:00:00,27.096,65.38164,0.0,0.0,0.0,1014.6003,100.0,,14.618837,33.12
2024-07-22 18:00:00,28.146,58.69154,0.0,0.0,0.0,1013.9158,100.0,,16.862455,30.960001
2024-07-22 19:00:00,28.146,59.796516,0.0,0.0,0.0,1013.6169,100.0,,19.011953,34.2
2024-07-22 20:00:00,26.596,69.017784,0.0,0.0,0.0,1013.19934,100.0,,20.65848,36.0
2024-07-22 21:00:00,26.596,70.30574,0.0,0.0,0.0,1012.4022,100.0,,20.176065,36.36
2024-07-22 22:00:00,26.196,72.42922,0.0,0.0,0.0,1012.2974,100.0,,16.394829,34.92
2024-07-22 23:00:00,25.796,76.008934,0.0,0.0,0.0,1012.1931,100.0,,12.224107,28.08
2024-07-23 00:00:00,25.046,80.45383,0.0,0.0,0.0,1012.0842,100.0,,10.315115,20.519999
2024-07-23 01:00:00,23.246,87.45815,0.6,0.6,0.0,1012.3606,100.0,,6.9247384,14.759999
2024-07-23 02:00:00,21.746,94.923454,2.2,2.2,0.0,1013.13873,100.0,,11.988594,24.48
2024-07-23 03:00:00,21.896,93.481186,0.4,0.4,0.0,1012.24384,100.0,,6.8777895,18.0
2024-07-23 04:00:00,21.796,95.51039,0.1,0.1,0.0,1011.74445,100.0,,5.991594,10.799999
2024-07-23 05:00:00,21.746,96.68875,0.1,0.1,0.0,1011.34534,100.0,,5.937272,10.08
2024-07-23 06:00:00,21.746,96.09715,0.2,0.2,0.0,1010.94684,100.0,,2.9024127,10.08
2024-07-23 07:00:00,21.696,96.39123,0.2,0.2,0.0,1010.54755,100.0,,1.4399999,5.04
2024-07-23 08:00:00,21.396,97.575836,0.1,0.1,0.0,1010.5438,100.0,,2.9024127,5.04
2024-07-23 09:00:00,20.996,97.8696,0.0,0.0,0.0,1010.5387,94.0,,2.5959969,5.3999996
2024-07-23 10:00:00,21.246,97.27338,0.0,0.0,0.0,1011.1398,62.0,,1.4399999,4.32
2024-07-23 11:00:00,21.646,94.33718,0.1,0.1,0.0,1011.44366,100.0,,1.9386592,6.12
2024-07-23 12:00:00,22.446,89.84703,0.0,0.0,0.0,1011.9519,100.0,,2.0991426,8.28
2024-07-23 13:00:00,23.296,87.73144,0.3,0.3,0.0,1012.3612,100.0,,8.373386,20.519999
2024-07-23 14:00:00,23.896,84.09857,0.2,0.2,0.0,1012.6675,100.0,,6.489992,20.519999
2024-07-23 15:00:00,25.096,77.79121,0.2,0.2,0.0,1012.882,100.0,,4.198285,19.44
2024-07-23 16:00:00,26.146,73.09165,0.4,0.4,0.0,1012.9947,84.0,,3.2599385,14.759999
2024-07-23 17:00:00,27.246,70.21074,0.2,0.2,0.0,1012.7091,100.0,,5.0911684,19.44
2024-07-23 18:00:00,28.296,65.22917,0.1,0.1,0.0,1012.5228,100.0,,7.5942082,21.96
2024-07-23 19:00:00,29.246,60.979763,0.0,0.0,0.0,1012.53424,100.0,,5.0911684,21.96
2024-07-23 20:00:00,29.546,59.200226,0.0,0.0,0.0,1012.23883,100.0,,5.1165614,17.64
2024-07-23 21:00:00,29.196,60.037556,0.0,0.0,0.0,1012.1351,100.0,,4.32,16.199999
2024-07-23 22:00:00,26.996,73.013855,1.0,1.0,0.0,1012.90546,99.0,,7.7879906,18.72
2024-07-23 23:00:00,26.896,72.551544,0.1,0.1,0.0,1013.3027,100.0,,5.0911684,16.56
2024-07-24 00:00:00,26.346,75.17023,0.0,0.0,0.0,1013.5946,100.0,,2.9024127,10.440001
2024-07-24 01:00:00,24.246,85.95788,0.0,0.0,0.0,1015.1628,98.0,,8.473393,13.32
2024-07-24 02:00:00,23.446,90.47039,0.0,0.0,0.0,1015.65106,55.0,,6.638072,14.4
2024-07-24 03:00:00,22.846,94.67519,0.0,0.0,0.0,1015.74304,96.0,,4.5536795,11.5199995
2024-07-24 04:00:00,22.646,96.41654,0.0,0.0,0.0,1015.74054,92.0,,4.8965297,9.36
2024-07-24 05:00:00,22.346,97.59295,0.0,0.0,0.0,1015.936,99.0,,4.072935,8.64
2024-07-24 06:00:00,22.046,98.48617,0.0,0.0,0.0,1015.43396,100.0,,5.1165614,8.28
2024-07-24 07:00:00,21.996,98.78684,0.0,0.0,0.0,1015.7322,100.0,,5.3517847,9.72
2024-07-24 08:00:00,21.996,98.78684,0.0,0.0,0.0,1015.43335,100.0,,6.297428,11.159999
2024-07-24 09:00:00,21.846,99.69514,0.0,0.0,0.0,1015.3317,100.0,,7.386582,12.959999
2024-07-24 10:00:00,21.896,99.39136,0.0,0.0,0.0,1015.8305,100.0,,5.3999996,12.24
2024-07-24 11:00:00,22.296,96.70228,0.0,0.0,0.0,1015.8357,100.0,,7.145796,12.959999
2024-07-24 12:00:00,23.346,91.855156,0.0,0.0,0.0,1016.0482,100.0,,7.491114,15.84
2024-07-24 13:00:00,23.646,89.386345,0.0,0.0,0.0,1016.3507,100.0,,10.787993,19.8
2024-07-24 14:00:00,24.196,85.95298,0.0,0.0,0.0,1016.557,100.0,,11.631956,21.24
2024-07-24 15:00:00,24.696,83.41814,0.4,0.4,0.0,1016.5633,100.0,,10.1376915,21.24
2024-07-24 16:00:00,25.896,77.90827,0.2,0.2,0.0,1016.37897,100.0,,8.759178,19.08
2024-07-24 17:00:00,27.846,70.1077,0.0,0.0,0.0,1015.90466,100.0,,6.989936,19.8
2024-07-24 18:00:00,28.946,63.784336,0.0,0.0,0.0,1015.22064,95.0,,7.7879906,18.72
2024-07-24 19:00:00,29.446,60.279694,0.0,0.0,0.0,1014.52954,100.0,,13.441071,27.0
2024-07-24 20:00:00,28.496,61.376694,0.0,0.0,0.0,1014.1192,99.0,,14.917212,28.44
2024-07-24 21:00:00,27.346,68.10768,0.0,0.0,0.0,1013.607,96.0,,14.48972,28.44
2024-07-24 22:00:00,26.996,70.16424,0.0,0.0,0.0,1013.304,100.0,,11.269782,25.919998
2024-07-24 23:00:00,25.896,73.726166,0.0,0.0,0.0,1013.48956,100.0,,13.237039,23.4
2024-07-25 00:00:00,24.796,79.68383,0.0,0.0,0.0,1014.0738,100.0,,12.904882,23.4
2024-07-25 01:00:00,24.196,79.11212,0.0,0.0,0.0,1014.8632,66.0,,9.227524,16.56
2024-07-25 02:00:00,23.696,82.28344,0.0,0.0,0.0,1014.9565,28.0,,5.771239,16.919998
2024-07-25 03:00:00,21.146,96.97225,8.2,8.2,0.0,1015.821,97.0,,14.693999,27.0
2024-07-25 04:00:00,21.396,96.38316,0.0,0.0,0.0,1014.82794,99.0,,11.457958,24.48
2024-07-25 05:00:00,21.296,97.27443,0.0,0.0,0.0,1014.727,100.0,,5.4119864,18.72
2024-07-25 06:00:00,21.246,97.873604,0.0,0.0,0.0,1014.4275,70.0,,3.671294,9.0
2024-07-25 07:00:00,20.596,98.773994,0.0,0.0,0.0,1013.8214,95.0,,6.638072,8.64
2024-07-25 08:00:00,20.596,98.773994,0.0,0.0,0.0,1013.4229,59.0,,7.386582,9.0
2024-07-25 09:00:00,21.746,97.88154,0.0,0.0,0.0,1013.13873,53.0,,5.154415,9.0
2024-07-25 10:00:00,20.596,99.69224,0.0,0.0,0.0,1013.4229,100.0,,7.42159,9.0
2024-07-25 11:00:00,22.596,95.828804,0.0,0.0,0.0,1013.7472,100.0,,7.386582,11.5199995
2024-07-25 12:00:00,23.546,90.75369,0.0,0.0,0.0,1014.05786,100.0,,9.504273,17.64
2024-07-25 13:00:00,24.796,85.75021,0.0,0.0,0.0,1013.8745,100.0,,7.2805495,15.4800005
2024-07-25 14:00:00,25.696,77.167145,0.0,0.0,0.0,1014.08484,100.0,,7.4128532,16.199999
2024-07-25 15:00:00,26.496,70.50396,0.0,0.0,0.0,1014.294,100.0,,8.707237,18.359999
2024-07-25 16:00:00,26.996,61.998276,0.0,0.0,0.0,1013.9018,100.0,,8.654986,18.359999
2024-07-25 17:00:00,27.696,55.547104,0.0,0.0,0.0,1013.51184,100.0,,11.27553,22.68
2024-07-25 18:00:00,28.646,50.28884,0.0,0.0,0.0,1013.0251,94.0,,12.074766,28.44
2024-07-25 19:00:00,29.996,46.3706,0.0,0.0,0.0,1012.3439,49.0,,12.9249525,29.16
2024-07-25 20:00:00,30.546,41.236523,0.0,0.0,0.0,1011.55334,87.0,,13.896187,28.08
2024-07-25 21:00:00,30.646,37.474983,0.0,0.0,0.0,1011.25574,93.0,,15.716793,29.16
2024-07-25 22:00:00,29.996,33.704205,0.0,0.0,0.0,1011.14813,100.0,,16.299694,29.16
2024-07-25 23:00:00,28.396,40.643223,0.0,0.0,0.0,1011.5274,100.0,,9.726664,26.64
2024-07-26 00:00:00,26.496,47.99572,0.0,0.0,0.0,1011.8031,100.0,,7.0911775,15.4800005
2024-07-26 01:00:00,23.546,64.63097,0.0,0.0,0.0,1013.65936,79.0,,6.8777895,9.72
2024-07-26 02:00:00,23.546,58.718166,0.0,0.0,0.0,1014.556,0.0,,11.91812,18.0
2024-07-26 03:00:00,22.546,56.05956,0.0,0.0,0.0,1014.94214,0.0,,14.277983,22.319998
2024-07-26 04:00:00,21.796,54.963528,0.0,0.0,0.0,1015.0322,0.0,,16.279802,25.56
2024-07-26 05:00:00,20.896,53.127155,0.0,0.0,0.0,1015.2201,0.0,,18.39878,29.519999
2024-07-26 06:00:00,20.146,55.09039,0.0,0.0,0.0,1014.81165,0.0,,17.906157,29.519999
2024-07-26 07:00:00,19.446,58.691383,0.0,0.0,0.0,1014.9024,0.0,,15.778516,28.44
2024-07-26 08:00:00,18.846,61.944553,0.0,0.0,0.0,1014.5956,0.0,,14.689588,25.56
2024-07-26 09:00:00,18.346,64.550476,0.0,0.0,0.0,1014.3899,0.0,,16.179987,24.84
2024-07-26 10:00:00,18.096,66.442986,0.0,0.0,0.0,1014.9845,0.0,,18.193361,28.8
2024-07-26 11:00:00,18.896,65.95858,0.0,0.0,0.0,1015.4928,0.0,,16.610792,29.16
2024-07-26 12:00:00,20.396,61.690475,0.0,0.0,0.0,1015.6119,0.0,,18.161278,30.599998
2024-07-26 13:00:00,22.346,55.645256,0.0,0.0,0.0,1015.936,0.0,,21.129885,37.44
2024-07-26 14:00:00,23.646,51.09983,0.0,0.0,0.0,1015.9522,0.0,,20.037485,37.44
2024-07-26 15:00:00,25.046,48.231277,0.0,0.0,0.0,1015.7707,0.0,,17.992796,36.36
2024-07-26 16:00:00,26.446,44.24489,0.0,0.0,0.0,1015.5887,0.0,,17.026896,34.2
2024-07-26 17:00:00,27.646,40.17142,0.0,0.0,0.0,1014.8065,0.0,,17.313717,33.48
2024-07-26 18:00:00,28.596,36.66293,0.0,0.0,0.0,1014.22015,0.0,,15.905319,33.48
2024-07-26 19:00:00,29.096,33.787327,0.0,0.0,0.0,1013.82764,47.0,,15.226764,31.319998
2024-07-26 20:00:00,29.346,32.32515,0.0,0.0,0.0,1013.4322,100.0,,14.05845,29.88
2024-07-26 21:00:00,29.296,30.943949,0.0,0.0,0.0,1013.23236,100.0,,11.212135,27.359999
2024-07-26 22:00:00,28.996,31.171791,0.0,0.0,0.0,1012.83,100.0,,8.217153,21.96
2024-07-26 23:00:00,28.196,36.551056,0.0,0.0,0.0,1013.3186,99.0,,4.3349743,15.119999
2024-07-27 00:00:00,26.296,50.155,0.0,0.0,0.0,1013.3947,83.0,,6.1094027,7.5599995
2024-07-27 01:00:00,24.046,51.87597,0.0,0.0,0.0,1014.7617,90.0,,8.373386,11.159999
2024-07-27 02:00:00,23.396,55.907093,0.0,0.0,0.0,1015.3515,94.0,,7.8954163,10.08
2024-07-27 03:00:00,22.596,56.25487,0.0,0.0,0.0,1015.5405,96.0,,6.696387,10.440001
2024-07-27 04:00:00,21.696,62.188507,0.0,0.0,0.0,1015.72833,93.0,,6.638072,10.799999
2024-07-27 05:00:00,20.646,68.94904,0.0,0.0,0.0,1016.01385,93.0,,5.3517847,10.440001
2024-07-27 06:00:00,19.996,73.64491,0.0,0.0,0.0,1015.80597,94.0,,4.6938252,8.64
2024-07-27 07:00:00,19.746,75.03542,0.0,0.0,0.0,1015.70325,45.0,,4.73506,7.2
2024-07-27 08:00:00,18.896,78.1008,0.0,0.0,0.0,1015.5924,1.0,,6.519877,10.08
2024-07-27 09:00:00,17.946,80.52166,0.0,0.0,0.0,1015.5804,2.0,,7.92,12.959999
2024-07-27 10:00:00,17.596,80.21436,0.0,0.0,0.0,1015.6752,1.0,,9.028754,14.04
2024-07-27 11:00:00,18.946,74.90256,0.0,0.0,0.0,1015.8923,0.0,,12.959999,19.8
2024-07-27 12:00:00,21.396,66.056816,0.0,0.0,0.0,1016.422,2.0,,11.5199995,21.599998
2024-07-27 13:00:00,23.996,59.393364,0.0,0.0,0.0,1017.2518,2.0,,11.440978,23.039999
2024-07-27 14:00:00,26.096,51.73837,0.0,0.0,0.0,1017.2784,0.0,,10.703569,23.4
2024-07-27 15:00:00,27.546,45.27107,0.0,0.0,0.0,1017.29614,0.0,,9.3876505,23.4
2024-07-27 16:00:00,28.846,39.853336,0.0,0.0,0.0,1017.21246,13.0,,10.829959,24.119999
2024-07-27 17:00:00,29.296,37.58683,0.0,0.0,0.0,1016.81934,26.0,,10.587917,24.48
2024-07-27 18:00:00,29.446,36.065926,0.0,0.0,0.0,1016.1238,53.0,,5.5887027,23.4
2024-07-27 19:00:00,29.496,35.03176,0.0,0.0,0.0,1015.92487,36.0,,6.8399997,16.56
2024-07-27 20:00:00,29.896,33.676434,0.0,0.0,0.0,1015.1328,23.0,,9.007196,19.44
2024-07-27 21:00:00,29.946,32.59901,0.0,0.0,0.0,1014.73486,33.0,,3.096837,19.08
2024-07-27 22:00:00,29.646,33.940502,0.0,0.0,0.0,1014.33246,72.0,,7.42159,15.4800005
2024-07-27 23:00:00,27.346,44.780308,0.0,0.0,0.0,1014.5038,4.0,,14.973577,25.56
2024-07-28 00:00:00,25.196,50.35222,0.0,0.0,0.0,1014.8757,0.0,,10.105681,25.199999
2024-07-28 01:00:00,24.146,60.193214,0.0,0.0,0.0,1015.8588,18.0,,9.227524,16.919998
2024-07-28 02:00:00,22.596,66.51929,0.0,0.0,0.0,1016.13837,1.0,,7.7879906,14.759999
2024-07-28 03:00:00,21.746,71.6335,0.0,0.0,0.0,1016.4265,0.0,,6.3690495,10.799999
2024-07-28 04:00:00,21.496,69.559425,0.0,0.0,0.0,1016.6225,0.0,,7.8625183,12.959999
2024-07-28 05:00:00,20.596,71.422714,0.0,0.0,0.0,1016.71063,0.0,,6.87779,12.599999
2024-07-28 06:00:00,19.896,74.81978,0.0,0.0,0.0,1016.4026,0.0,,7.072878,10.799999
2024-07-28 07:00:00,19.646,74.77809,0.0,0.0,0.0,1016.2001,0.0,,8.049845,12.599999
2024-07-28 08:00:00,19.446,73.312584,0.0,0.0,0.0,1016.3968,0.0,,8.534353,13.32
2024-07-28 09:00:00,19.096,73.25121,0.0,0.0,0.0,1016.7908,0.0,,8.209263,13.679999
2024-07-28 10:00:00,18.046,80.27573,0.0,0.0,0.0,1016.87683,0.0,,6.989936,12.599999
2024-07-28 11:00:00,19.896,75.06024,0.0,0.0,0.0,1017.0003,0.0,,7.6367526,12.599999
2024-07-28 12:00:00,22.296,66.457214,0.0,0.0,0.0,1016.93164,0.0,,7.208994,15.119999
2024-07-28 13:00:00,25.396,55.15357,0.0,0.0,0.0,1017.2694,1.0,,9.726665,20.16
2024-07-28 14:00:00,27.596,45.577484,0.0,0.0,0.0,1017.19727,0.0,,12.074766,24.48
2024-07-28 15:00:00,29.246,39.706383,0.0,0.0,0.0,1016.8187,52.0,,13.1041975,27.0
2024-07-28 16:00:00,29.996,36.219055,0.0,0.0,0.0,1016.1302,100.0,,12.72283,27.359999
2024-07-28 17:00:00,30.896,34.064804,0.0,0.0,0.0,1015.1446,98.0,,11.841756,26.28
2024-07-28 18:00:00,31.396,32.465805,0.0,0.0,0.0,1014.5528,100.0,,8.404285,25.56
2024-07-28 19:00:00,31.346,32.135044,0.0,0.0,0.0,1013.6553,100.0,,9.504272,20.16
2024-07-28 20:00:00,27.596,46.16819,0.0,0.0,0.0,1013.70996,100.0,,23.068108,39.6
2024-07-28 21:00:00,27.296,51.389736,0.0,0.0,0.0,1013.5068,100.0,,17.826363,39.96
2024-07-28 22:00:00,26.096,52.071144,0.0,0.0,0.0,1013.49225,100.0,,19.878391,34.92
2024-07-28 23:00:00,25.396,63.411972,0.0,0.0,0.0,1013.28406,100.0,,17.654688,33.48
2024-07-29 00:00:00,24.146,75.046074,0.0,0.0,0.0,1013.46765,98.0,,14.587776,29.88
2024-07-29 01:00:00,23.396,69.4835,0.0,0.0,0.0,1014.35516,100.0,,11.681987,18.72
2024-07-29 02:00:00,22.846,76.97422,0.0,0.0,0.0,1014.2486,100.0,,9.227524,20.519999
2024-07-29 03:00:00,22.246,85.7603,0.0,0.0,0.0,1014.0416,100.0,,6.162207,14.759999
2024-07-29 04:00:00,22.496,85.785225,0.0,0.0,0.0,1013.8456,100.0,,5.8048253,10.440001
2024-07-29 05:00:00,22.296,87.3738,0.0,0.0,0.0,1013.5442,100.0,,4.896529,9.36
2024-07-29 06:00:00,22.296,88.460754,0.0,0.0,0.0,1013.046,100.0,,4.5536795,8.28
2024-07-29 07:00:00,21.846,92.33405,0.0,0.0,0.0,1012.5421,100.0,,4.379589,6.8399997
2024-07-29 08:00:00,21.896,92.33688,0.0,0.0,0.0,1012.1442,80.0,,4.6800003,6.8399997
2024-07-29 09:00:00,21.496,94.62213,0.0,0.0,0.0,1012.13916,100.0,,5.0911684,7.92
2024-07-29 10:00:00,21.796,92.046936,0.0,0.0,0.0,1012.2426,98.0,,6.9247384,10.799999
2024-07-29 11:00:00,22.396,86.575714,0.1,0.1,0.0,1012.3498,100.0,,9.531505,15.119999
2024-07-29 12:00:00,23.046,75.57319,0.0,0.0,0.0,1012.5574,100.0,,8.647496,15.119999
